ocupacion,code_municipio,code_distrito,code_seccion,año,municipio,seccion,sexo,num_casos,geocode
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,019,2023,Santa Cruz de Tenerife,11019,Mujeres,61,20230101_38038_D11_S019
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,020,2021,Santa Cruz de Tenerife,11020,Hombres,83,20210101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,020,2021,Santa Cruz de Tenerife,11020,Mujeres,87,20210101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,020,2022,Santa Cruz de Tenerife,11020,Hombres,100,20220101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,020,2022,Santa Cruz de Tenerife,11020,Mujeres,97,20220101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,020,2023,Santa Cruz de Tenerife,11020,Hombres,96,20230101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,020,2023,Santa Cruz de Tenerife,11020,Mujeres,107,20230101_38038_D11_S020
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,021,2021,Santa Cruz de Tenerife,11021,Hombres,266,20210101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,021,2021,Santa Cruz de Tenerife,11021,Mujeres,291,20210101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,021,2022,Santa Cruz de Tenerife,11021,Hombres,259,20220101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,021,2022,Santa Cruz de Tenerife,11021,Mujeres,291,20220101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,021,2023,Santa Cruz de Tenerife,11021,Hombres,270,20230101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,11,021,2023,Santa Cruz de Tenerife,11021,Mujeres,301,20230101_38038_D11_S021
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,001,2021,Santa Cruz de Tenerife,12001,Hombres,80,20210101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,001,2021,Santa Cruz de Tenerife,12001,Mujeres,92,20210101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,001,2022,Santa Cruz de Tenerife,12001,Hombres,84,20220101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,001,2022,Santa Cruz de Tenerife,12001,Mujeres,98,20220101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,001,2023,Santa Cruz de Tenerife,12001,Hombres,93,20230101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,001,2023,Santa Cruz de Tenerife,12001,Mujeres,101,20230101_38038_D12_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,002,2021,Santa Cruz de Tenerife,12002,Hombres,86,20210101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,002,2021,Santa Cruz de Tenerife,12002,Mujeres,93,20210101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,002,2022,Santa Cruz de Tenerife,12002,Hombres,87,20220101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,002,2022,Santa Cruz de Tenerife,12002,Mujeres,101,20220101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,002,2023,Santa Cruz de Tenerife,12002,Hombres,95,20230101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,002,2023,Santa Cruz de Tenerife,12002,Mujeres,98,20230101_38038_D12_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,003,2021,Santa Cruz de Tenerife,12003,Hombres,33,20210101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,003,2021,Santa Cruz de Tenerife,12003,Mujeres,22,20210101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,003,2022,Santa Cruz de Tenerife,12003,Hombres,31,20220101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,003,2022,Santa Cruz de Tenerife,12003,Mujeres,28,20220101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,003,2023,Santa Cruz de Tenerife,12003,Hombres,29,20230101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,003,2023,Santa Cruz de Tenerife,12003,Mujeres,31,20230101_38038_D12_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,004,2021,Santa Cruz de Tenerife,12004,Hombres,59,20210101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,004,2021,Santa Cruz de Tenerife,12004,Mujeres,63,20210101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,004,2022,Santa Cruz de Tenerife,12004,Hombres,63,20220101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,004,2022,Santa Cruz de Tenerife,12004,Mujeres,70,20220101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,004,2023,Santa Cruz de Tenerife,12004,Hombres,61,20230101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,004,2023,Santa Cruz de Tenerife,12004,Mujeres,71,20230101_38038_D12_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,005,2021,Santa Cruz de Tenerife,12005,Hombres,129,20210101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,005,2021,Santa Cruz de Tenerife,12005,Mujeres,124,20210101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,005,2022,Santa Cruz de Tenerife,12005,Hombres,133,20220101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,005,2022,Santa Cruz de Tenerife,12005,Mujeres,133,20220101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,005,2023,Santa Cruz de Tenerife,12005,Hombres,143,20230101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,005,2023,Santa Cruz de Tenerife,12005,Mujeres,142,20230101_38038_D12_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,006,2021,Santa Cruz de Tenerife,12006,Hombres,74,20210101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,006,2021,Santa Cruz de Tenerife,12006,Mujeres,84,20210101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,006,2022,Santa Cruz de Tenerife,12006,Hombres,79,20220101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,006,2022,Santa Cruz de Tenerife,12006,Mujeres,87,20220101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,006,2023,Santa Cruz de Tenerife,12006,Hombres,72,20230101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,006,2023,Santa Cruz de Tenerife,12006,Mujeres,92,20230101_38038_D12_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,007,2021,Santa Cruz de Tenerife,12007,Hombres,43,20210101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,007,2021,Santa Cruz de Tenerife,12007,Mujeres,55,20210101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,007,2022,Santa Cruz de Tenerife,12007,Hombres,42,20220101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,007,2022,Santa Cruz de Tenerife,12007,Mujeres,50,20220101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,007,2023,Santa Cruz de Tenerife,12007,Hombres,42,20230101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,007,2023,Santa Cruz de Tenerife,12007,Mujeres,53,20230101_38038_D12_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,008,2021,Santa Cruz de Tenerife,12008,Hombres,130,20210101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,008,2021,Santa Cruz de Tenerife,12008,Mujeres,121,20210101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,008,2022,Santa Cruz de Tenerife,12008,Hombres,134,20220101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,008,2022,Santa Cruz de Tenerife,12008,Mujeres,139,20220101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,008,2023,Santa Cruz de Tenerife,12008,Hombres,135,20230101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,008,2023,Santa Cruz de Tenerife,12008,Mujeres,144,20230101_38038_D12_S008
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,009,2021,Santa Cruz de Tenerife,12009,Hombres,142,20210101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,009,2021,Santa Cruz de Tenerife,12009,Mujeres,159,20210101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,009,2022,Santa Cruz de Tenerife,12009,Hombres,143,20220101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,009,2022,Santa Cruz de Tenerife,12009,Mujeres,165,20220101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,009,2023,Santa Cruz de Tenerife,12009,Hombres,146,20230101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,009,2023,Santa Cruz de Tenerife,12009,Mujeres,176,20230101_38038_D12_S009
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,010,2021,Santa Cruz de Tenerife,12010,Hombres,108,20210101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,010,2021,Santa Cruz de Tenerife,12010,Mujeres,106,20210101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,010,2022,Santa Cruz de Tenerife,12010,Hombres,115,20220101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,010,2022,Santa Cruz de Tenerife,12010,Mujeres,115,20220101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,010,2023,Santa Cruz de Tenerife,12010,Hombres,118,20230101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,010,2023,Santa Cruz de Tenerife,12010,Mujeres,125,20230101_38038_D12_S010
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,011,2021,Santa Cruz de Tenerife,12011,Hombres,93,20210101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,011,2021,Santa Cruz de Tenerife,12011,Mujeres,125,20210101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,011,2022,Santa Cruz de Tenerife,12011,Hombres,102,20220101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,011,2022,Santa Cruz de Tenerife,12011,Mujeres,116,20220101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,011,2023,Santa Cruz de Tenerife,12011,Hombres,107,20230101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38038,12,011,2023,Santa Cruz de Tenerife,12011,Mujeres,108,20230101_38038_D12_S011
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,001,2021,Santa Úrsula,1001,Hombres,83,20210101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,001,2021,Santa Úrsula,1001,Mujeres,70,20210101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,001,2022,Santa Úrsula,1001,Hombres,81,20220101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,001,2022,Santa Úrsula,1001,Mujeres,75,20220101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,001,2023,Santa Úrsula,1001,Hombres,80,20230101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,001,2023,Santa Úrsula,1001,Mujeres,76,20230101_38039_D01_S001
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,002,2021,Santa Úrsula,1002,Hombres,43,20210101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,002,2021,Santa Úrsula,1002,Mujeres,47,20210101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,002,2022,Santa Úrsula,1002,Hombres,43,20220101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,002,2022,Santa Úrsula,1002,Mujeres,60,20220101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,002,2023,Santa Úrsula,1002,Hombres,47,20230101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,002,2023,Santa Úrsula,1002,Mujeres,60,20230101_38039_D01_S002
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,003,2021,Santa Úrsula,1003,Hombres,34,20210101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,003,2021,Santa Úrsula,1003,Mujeres,44,20210101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,003,2022,Santa Úrsula,1003,Hombres,43,20220101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,003,2022,Santa Úrsula,1003,Mujeres,55,20220101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,003,2023,Santa Úrsula,1003,Hombres,47,20230101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,003,2023,Santa Úrsula,1003,Mujeres,58,20230101_38039_D01_S003
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,004,2021,Santa Úrsula,1004,Hombres,129,20210101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,004,2021,Santa Úrsula,1004,Mujeres,132,20210101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,004,2022,Santa Úrsula,1004,Hombres,138,20220101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,004,2022,Santa Úrsula,1004,Mujeres,159,20220101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,004,2023,Santa Úrsula,1004,Hombres,153,20230101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,004,2023,Santa Úrsula,1004,Mujeres,153,20230101_38039_D01_S004
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,005,2021,Santa Úrsula,1005,Hombres,71,20210101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,005,2021,Santa Úrsula,1005,Mujeres,55,20210101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,005,2022,Santa Úrsula,1005,Hombres,59,20220101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,005,2022,Santa Úrsula,1005,Mujeres,59,20220101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,005,2023,Santa Úrsula,1005,Hombres,66,20230101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,005,2023,Santa Úrsula,1005,Mujeres,62,20230101_38039_D01_S005
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,006,2021,Santa Úrsula,1006,Hombres,79,20210101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,006,2021,Santa Úrsula,1006,Mujeres,91,20210101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,006,2022,Santa Úrsula,1006,Hombres,89,20220101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,006,2022,Santa Úrsula,1006,Mujeres,100,20220101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,006,2023,Santa Úrsula,1006,Hombres,82,20230101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,006,2023,Santa Úrsula,1006,Mujeres,88,20230101_38039_D01_S006
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,007,2021,Santa Úrsula,1007,Hombres,101,20210101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,007,2021,Santa Úrsula,1007,Mujeres,102,20210101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,007,2022,Santa Úrsula,1007,Hombres,96,20220101_38039_D01_S007
Directores/gerentes y profesionales/técnicos de nivel medio o alto,38039,01,007,2022,Santa Úrsula,1007,Mujeres,121,20220101_38039_D01_S007
